name	address	latitude	longitude	phone	workingTime	province	point
Sacombank-Chi nhánh Kiên Giang-Phòng giao dịch Kiên Lương	16-17-18 Lô L2, TTTM đô thị mới Ba Hòn, Huyện Kiên Lương, Tỉnh Kiên Giang	10.2721644	104.6238048	(0297) 3751 951 (52)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Kiên Giang	100
Sacombank-Chi nhánh Kiên Giang-Phòng giao dịch Hà Tiên	700 Nguyễn Phúc Chu, Khu phố 1, Phường Pháo Đài, Thành phố Hà Tiên, Tỉnh Kiên Giang	10.3808939	104.4873121	(0297) 6260 230 (50,90)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Kiên Giang	100
Sacombank-Chi nhánh Thừa Thiên Huế	126 Nguyễn Huệ, Phường Phú Nhuận, Thành phố Huế, Tỉnh Thừa Thiên Huế	16.4583799	107.59318	(0234) 3834 979	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Thừa Thiên Huế	100
Sacombank-Chi nhánh Thừa Thiên Huế-Phòng giao dịch Tây Lộc	172 (số cũ 02) Nguyễn Trãi, Phường Tây Lộc, Thành phố Huế, Tỉnh Thừa Thiên Huế	16.474073	107.568025	(0234) 3539 366	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Thừa Thiên Huế	100
Sacombank-Chi nhánh Thanh Hóa-Phòng giao dịch Lam Sơn	Khu 6, Thị trấn Lam Sơn, Huyện Thọ Xuân, Tỉnh Thanh Hóa	19.893423	105.405343599999	(0237) 3535 588	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Thanh Hóa	100
Sacombank-Chi nhánh Thanh Hóa-Phòng giao dịch Bỉm Sơn	69 Khu phố 2, Phường Ngọc Trạo, Thị xã Bỉm Sơn, Tỉnh Thanh Hóa	20.0783123	105.854997599999	(0237) 3771 884 (86)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Thanh Hóa	100
Sacombank-Chi nhánh Thanh Hóa-Phòng giao dịch Nghi Sơn	đường Quang Trung, Tiểu khu 6, Thị trấn Tĩnh Gia, Huyện Tĩnh Gia, Tỉnh Thanh Hóa	19.45038	105.780747	(0237) 8727 899	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Thanh Hóa	100
Sacombank-Chi nhánh Thanh Hóa	126-128-130 Nguyễn Trãi, Phường Ba Đình, Thành phố Thanh Hóa, Tỉnh Thanh Hóa	19.8037034	105.768625899999	(0237) 3888 898	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Thanh Hóa	100
Sacombank-Chi nhánh Thanh Hóa-Phòng giao dịch Phan Chu Trinh	753 Bà Triệu, Phường Trường Thi, Thành phố Thanh Hóa, Tỉnh Thanh Hóa	19.8128288	105.776834099999	(0237) 3757 661 (62)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Thanh Hóa	100
Sacombank-Chi nhánh Thanh Hóa-Phòng giao dịch Yên Định	Khu 2, Thị trấn Quán Lào, Huyện Yên Định, Tỉnh Thanh Hóa	19.9699898	105.6515167	(0237) 8888 366	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Thanh Hóa	100
Sacombank-Chi nhánh Thái Nguyên	3D Minh Cầu, Phường Phan Đình Phùng, Thành phố Thái Nguyên, Tỉnh Thái Nguyên	21.591449	105.8352562	(0280) 3853 156	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Thái Nguyên	100
Sacombank-Chi nhánh Tây Ninh-Phòng giao dịch Tân Biên	đường Nguyễn Văn Linh, Tổ 5, Khu phố 3, Thị trấn Tân Biên, Huyện Tân Biên, Tỉnh Tây Ninh	11.5389957	106.0057831	(0276) 3745 666 (777)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Tây Ninh	100
Sacombank-Chi nhánh Tây Ninh-Phòng giao dịch Trảng Bàng	Quốc lộ 22, Khu phố Lộc Thành, Phường Trảng Bàng, Thị xã Trảng Bàng, Tỉnh Tây Ninh	11.0341747	106.3530802	(0276) 3890 158	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Tây Ninh	100
Sacombank-Chi nhánh Quảng Nam-Phòng giao dịch Quế Sơn	45 Đỗ Quang, Thôn Lãng Thượng 2, Thị trấn Đông Phú, Huyện Quế Sơn, Tỉnh Quảng Nam	15.6743595	108.217577699999	(0235) 3885 956	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Nam	100
Sacombank-Chi nhánh Quảng Nam-Phòng giao dịch Hội An	89 Trần Hưng Đạo, Thành phố Hội An, Tỉnh Quảng Nam	15.8791418	108.334958499999	(0235) 3911 031	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Nam	100
Sacombank-Chi nhánh Quảng Trị-Phòng giao dịch Vĩnh Linh	Khóm Hữu Nghị, Thị trấn Hồ Xá, Huyện Vĩnh Linh, Tỉnh Quảng Trị	17.0633593	107.015559899999	(0233) 3624 888	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Trị	100
Sacombank-Chi nhánh Quảng Trị-Phòng giao dịch Triệu Hải	220 Trần Hưng  Đạo, Phường 2, Thành phố Quảng Trị, Tỉnh Quảng Trị	16.7491083	107.1850892	(0233) 3662 333	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Trị	100
Sacombank-Chi nhánh Quảng Trị-Phòng giao dịch Đông Hà	58 Quốc lộ 9, Phường 1, Thành phố  Đông Hà, Tỉnh Quảng Trị	16.8180645	107.107082199999	(0233) 3553 800	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Trị	100
Sacombank-Chi nhánh Quảng Trị	43 Trần Hưng Đạo, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị	16.8215806	107.095602999999	(0233) 3555 889	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Trị	100
Sacombank-Chi nhánh Quảng Trị-Phòng giao dịch Lao Bảo	Khóm Tây Chính, Thị trấn Lao Bảo, Huyện Hướng Hóa, Tỉnh Quảng Trị	16.6273035	106.5996595	(0233) 3778 888	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Trị	100
Sacombank-Chi nhánh Quảng Trị-Phòng giao dịch Hướng Hóa	Khóm 1, Thị trấn Khe Sanh, Huyện Hướng Hóa, Tỉnh Quảng Trị	16.6192703	106.732309699999	(0233) 3781 940	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Trị	100
Sacombank-Chi nhánh Quảng Ngãi-Phòng giao dịch Bình Sơn	479 đường Phạm Văn Đồng, Thị trấn Châu Ổ, Huyện Bình Sơn, Tỉnh Quảng Ngãi	15.3005697	108.758144799999	(0255) 3523 434 (35,36)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Ngãi	100
Sacombank-Chi nhánh Quảng Ngãi-Phòng giao dịch Hùng Vương	361 Hùng Vương, Phường Trần Phú, Thành phố Quảng Ngãi, Tỉnh Quảng Ngãi	15.1219817	108.7880466	(0255) 3716 557 (58,59)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Ngãi	100
Sacombank-Chi nhánh Quảng Ngãi	449 Quang Trung, Thành phố Quảng Ngãi, Tỉnh Quảng Ngãi	15.1200263	108.805344999999	(0255) 3715 555	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Ngãi	100
Sacombank-Chi nhánh Sóc Trăng	30 Trần Hưng Đạo, Khóm 1, Phường 2, Thành phố Sóc Trăng, Tỉnh Sóc Trăng	9.5984377	105.972026599999	(0299) 3616 762	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Sóc Trăng	100
Sacombank-Chi nhánh Sóc Trăng-Phòng giao dịch Trần Đề	45 Quốc lộ Nam Sông Hậu, Ấp Đầu Giồng, Thị trấn Trần Đề, Huyện Trần Đề, Tỉnh Sóc Trăng	9.5618547	105.9847541	(0299) 3831 427	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Sóc Trăng	100
Sacombank-Chi nhánh Sóc Trăng-Phòng giao dịch Thạnh Phú	08 Quốc lộ 1A, Ấp Khu 1, Xã Thạnh Phú, Huyện Mỹ Xuyên, Tỉnh Sóc Trăng	9.5673709	105.9476601	(0275) 3512 295	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Sóc Trăng	100
Sacombank-Chi nhánh Long Phú	Thửa đất số 88, Tờ bản đồ số 32, đ.Đặng Quang Minh, Ấp 2, Thị trấnLong Phú, Huyện Long Phú, Tỉnh Sóc Trăng	9.6118644	106.132949699999	(0299) 3645 777	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Sóc Trăng	100
Sacombank-Chi nhánh Sóc Trăng-Phòng giao dịch Vĩnh Châu	247A đường 30/4, Phường 1, Thị xã Vĩnh Châu, Tỉnh Sóc Trăng	9.3288326	105.979961699999	(0299) 3911 567	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Sóc Trăng	100
Sacombank-Chi nhánh Sóc Trăng-Phòng giao dịch Châu Thành Sóc Trăng	Quốc lộ 1A, Ấp Trà Quýt A, Thị trấn Châu Thành, Huyện Châu Thành, Tỉnh Sóc Trăng	10.3853983	106.3358657	(0299) 3622 623	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Sóc Trăng	100
Sacombank-Chi nhánh Sóc Trăng-Phòng giao dịch Ngã Năm	03 đường Mai Thanh Thế, Khóm 1, Phường 1, Thị xã Ngã Năm, Tỉnh Sóc Trăng	9.6024161	105.9775758	(0299) 3524 528	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Sóc Trăng	100
Sacombank-Chi nhánh Tây Ninh-Phòng giao dịch Gò Dầu	Khu phố 4/AC, Quốc lộ 22B, Nội ô Thị trấn Gò Dầu, Huyện Gò Dầu, Tỉnh Tây Ninh	11.0883413	106.2647468	(0276) 3520 300/(0276) 3522 299	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Tây Ninh	100
Sacombank-Chi nhánh Tây Ninh	217-219 đường 30/4, Khu phố 3, Phường 2, Thành phố Tây Ninh, Tỉnh Tây Ninh	11.3166207	106.0978705	(0276) 3810 420	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Tây Ninh	100
Sacombank-Chi nhánh Tây Ninh-Phòng giao dịch Hòa Thành	57 đường Hùng Vương, Khu phố 2, Phường Long Hoa, Thị xã Hòa Thành, Tỉnh Tây Ninh	11.2852028	106.129439	(0276) 3831 010	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Tây Ninh	100
Sacombank-Chi nhánh Tây Ninh-Phòng giao dịch Tân Châu	Đường 785, Khu phố 1, Thị trấn Tân Châu, Huyện Tân Châu, Tỉnh Tây Ninh	11.549567	106.1606211	(0276) 3759 023	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Tây Ninh	100
Sacombank-Chi nhánh Hà Tĩnh	37-39 Đặng Dung, Khối 7, Phường Nam Hà, Thành phố Hà Tĩnh, Tỉnh Hà Tĩnh	18.3383937	105.902192199999	(0239) 3685 685	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hà Tĩnh	100
Sacombank-Chi nhánh Hải Dương-Phòng giao dịch Phú Thái	Phố Ga, Thị trấn Phú Thái, Huyện Kim Thành, Tỉnh Hải Dương	20.9657577	106.5119952	(0220) 3726 388	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hải Dương	100
Sacombank-Chi nhánh Hải Dương-Phòng giao dịch Hoàng Thạch	382 Trần Hưng Đạo, Thị trấn Kinh Môn, Huyện Kinh Môn, Tỉnh Hải Dương	20.9932835	106.54777	(0220) 3522 969	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hải Dương	100
Sacombank-Chi nhánh Hải Dương-Phòng giao dịch Sao Đỏ	42-44 Nguyễn Thái Học, Phường Sao Đỏ, thành phố Chí Linh, Tỉnh Hải Dương	21.1075586	106.397938	(0220) 3589 347	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hải Dương	100
Sacombank-Chi nhánh Hải Dương-Phòng giao dịch Thanh Miện	468 Nguyễn Lương Bằng, Thị trấn Thanh Miện, Huyện Thanh Miện, Tỉnh Hải Dương	20.7854747	106.2458011	(0220) 3898 857	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hải Dương	100
Sacombank-Chi nhánh Hải Dương-Phòng giao dịch Kẻ Sặt	110A Trần Hưng Đạo, Thị trấn Kẻ Sặt, Huyện Bình Giang, Tỉnh Hải Dương	20.916667	106.149999999999	(0220) 3773 371	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hải Dương	100
Sacombank-Chi nhánh Hải Dương	30 Trần Hưng Đạo, Phường Trần Hưng Đạo, Thành phố Hải Dương, Tỉnh Hải Dương	20.9392692	106.332000099999	(0220) 3833 208	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hải Dương	100
Sacombank-Chi nhánh Hải Dương-Phòng giao dịch Thống Nhất	31 Thống Nhất, Phường Lê Thanh Nghị, Thành phố Hải Dương, Tỉnh Hải Dương	20.932044	106.3249728	(0220) 3848 318	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hải Dương	100
Sacombank-Chi nhánh Từ Liêm	Số 58-60 đường Cầu Diễn, Tổ 7, Phường Phúc Diễn, Quận Bắc Từ Liêm, Thành phố Hà Nội	21.0434764	105.756054899999	(024) 3557 1955	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hà Nội	100
Sacombank-SBL-Công ty cho thuê Tài chính-Chi nhánh Hà Nội	60A Nguyễn Chí Thanh - Phường Láng Thượng - Quận Đống Đa - Thành phố Hà Nội	21.0221017	105.8067734	(024) 3259 5393	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hà Nội	100
Sacombank-Chi nhánh Đống Đa	360 Tây Sơn, Quận Đống Đa, Thành phố Hà Nội	21.004645	105.821979	(024) 3564 0455	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hà Nội	100
Sacombank-Chi nhánh Đống Đa-Phòng giao dịch Giảng Võ	205 Giảng Võ, Phường Cát Linh, Quận Đống Đa, Thành phố Hà Nội	21.0253934	105.821757	(024) 3556 0186	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hà Nội	100
Sacombank-Chi nhánh Hàng Bài-Phòng giao dịch Phương Mai	35 Phố Lương Định Của, Phường Phương Mai, Quận Đống Đa, Thành phố Hà Nội	21.004003	105.835924999999	(024) 3927 5759	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hà Nội	100
Sacombank-Chi nhánh Thăng Long	60A Nguyễn Chí Thanh, Phường Láng Thượng, Quận Đống Đa, Thành phố Hà Nội	21.0221017	105.8089621	(024) 3775 6707	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hà Nội	100
Sacombank-Chi nhánh Đống Đa-Phòng giao dịch Kim Liên	75 Xã Đàn, Phường Phương Liên, Quận Đống Đa, Thành phố Hà Nội	21.0118758	105.836647099999	(024) 3572 0569	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hà Nội	100
Sacombank-Chi nhánh Thăng Long-Phòng giao dịch Hoàng Cầu	163 Đặng Tiến Đông, Phường Trung Liệt, Quận Đống Đa, Thành phố Hà Nội	21.013411	105.822349	(024) 3537 9961	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hà Nội	100
Sacombank-Chi nhánh Long Biên-Phòng giao dịch Gia Lâm	92A & 92B phố Ngô Xuân Quảng, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Thành phố Hà Nội	21.0126135	105.9311571	(024) 3676 3070	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hà Nội	100
Sacombank-Chi nhánh Long Biên-Phòng giao dịch Yên Viên	505+507 Hà Huy Tập, Xã Yên Viên, Huyện Gia Lâm, Thành phố Hà Nội	21.0893281	105.9190031	(024) 3698 2936	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hà Nội	100
Sacombank-Chi nhánh Đông Đô-Phòng giao dịch Thụy Khuê	82 Phố Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Thành phố Hà Nội	21.0414318	105.8265162	(024) 3728 1466	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hà Nội	100
Sacombank-Chi nhánh Đông Đô-Phòng giao dịch Tây Hồ	71 Xuân La, Phường Xuân La, Quận Tây Hồ, Thành phố Hà Nội	21.062783	105.807365	(024) 3759 0099	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hà Nội	100
Sacombank-Chi nhánh Hà Đông-Phòng giao dịch Vạn Phúc	Căn nhà tại thửa đất CUTM01-06 và CUTM01-07 tại Dự án làng nghề dệt lụa Vạn Phúc, đường Tố Hữu, Phường Vạn Phúc, Quận Hà Đông, Thành phố Hà Nội	20.9833783	105.7695249	(024) 3767 0148	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hà Nội	100
Sacombank-Chi nhánh Hà Đông-Phòng giao dịch Hà Tây	220 Quang Trung, Phường Quang Trung, Quận Hà Đông, Thành phố Hà Nội	20.9660186	105.7672577	(024)33824047	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hà Nội	100
Sacombank-Chi nhánh Đông Anh	Tổ 4, Thị trấn Đông Anh, Huyện Đông Anh, Thành phố Hà Nội	21.161441	105.8497657	(024) 3574 5983 (81)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hà Nội	100
Sacombank-Chi nhánh Đông Anh-Phòng giao dịch Sóc Sơn	6-8, Tổ 11, Thị trấn Sóc Sơn, Huyện Sóc Sơn, Thành phố Hà Nội 	21.2561944	105.8478325	(024) 3724 6588	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hà Nội	100
Sacombank-Chi nhánh Từ Liêm-Phòng giao dịch Sơn Tây	67-69 phố Chùa Thông, Phường Sơn Lộc, Thị xã Sơn Tây, Thành phố Hà Nội	21.1300494	105.5079352	(024) 3965 5922	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hà Nội	100
Sacombank-Chi nhánh Từ Liêm-Phòng giao dịch Lê Đức Thọ	A1-1, A2-2 Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Thành phố Hà Nội	21.0325957	105.767654999999	(024) 3795 1711	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hà Nội	100
Sacombank-Chi nhánh Đông Anh-Phòng giao dịch Mê Linh	K7, Thường Lệ, xã Đại Thịnh, huyện Mê Linh, Thành phố Hà Nội	21.051006	105.8057243	(024) 3759 2741	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hà Nội	100
Sacombank-Chi nhánh Thường Tín	180 Phố Ga, Thị trấn Thường Tín, Huyện Thường Tín, Thành phố Hà Nội	20.8762738	105.8622492	(024) 3974 3833	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hà Nội	100
Sacombank-Chi nhánh Thường Tín-Phòng giao dịch Phú Xuyên	Tiểu khu Thao Chính, Thị trấn Phú Xuyên, Huyện Phú Xuyên, Thành phố Hà Nội	20.9957542	105.8609512	(024) 3297 9633	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hà Nội	100
Sacombank-Chi nhánh Hải Phòng-Phòng giao dịch Lạch Tray	276A Lạch Tray, Phường Lạch Tray, Quận Ngô Quyền, Thành phố Hải Phòng	20.840743	106.693836	(0255) 3734 016 (018)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hải Phòng	100
Sacombank-Chi nhánh Hải Phòng-Phòng giao dịch Lạc Viên	Số 12 lô 22B, Khu đô thị mới ngã năm sân bay Cát Bi, Phường Đông Khê, Quận Ngô Quyền, Thành phố Hải Phòng	20.857216	106.697440299999	(0255) 3719 956 (955,958)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hải Phòng	100
Sacombank-Chi nhánh Đồng Tháp-Phòng giao dịch Tam Nông	1547/K-1548/K Trần Hưng Đạo, Khóm 2, Thị trấn Tràm Chim, Huyện Tam Nông, Tỉnh Đồng Tháp	10.669319	105.564023	(0277) 3941 686	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Tháp	100
Sacombank-Chi nhánh Đồng Tháp-Phòng giao dịch Lấp Vò	315 đường 3/2, Khóm Bình Thạnh 1, Thị trấn Lấp Vò, Huyện Lấp Vò, Tỉnh Đồng Tháp	10.362198	105.5220243	(0277) 3 843 840	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Tháp	100
Sacombank-Chi nhánh Đồng Tháp-Phòng giao dịch Lai Vung	496A Khóm 1, Thị trấn Lai Vung, Huyện Lai Vung, Tỉnh Đồng Tháp	10.2605135	105.5913152	(0277) 3549 333	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Tháp	100
Sacombank-Chi nhánh Đồng Tháp	56 Nguyễn Huệ, Phường 2, Thành phố Cao Lãnh, Tỉnh Đồng Tháp	10.4553121	105.634762599999	(0277).3.871.525	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Tháp	100
Sacombank-Chi nhánh Đồng Tháp-Phòng giao dịch Hồng Ngự	54-56 Hùng Vương, Phường An Thạnh, Thị xã Hồng Ngự, Tỉnh Đồng Tháp	10.8099853	105.3416455	(0277).3.562.996	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Tháp	100
Sacombank-Chi nhánh Đồng Tháp-Phòng giao dịch Thanh Bình	157-159 Quốc lộ 30, Khóm Tân Đông B, Thị trấn Thanh Bình, Huyện Thanh Bình, Tỉnh Đồng Tháp	10.5593785	105.4867404	0277.3917.456	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Tháp	100
Sacombank-Chi nhánh Đồng Tháp-Phòng giao dịch Sa Đéc	A4-A5-A6 Nguyễn Sinh Sắc, Phường 2, Thành phố Sa Đéc, Tỉnh Đồng Tháp	10.290464	105.766765999999	(0277).3.772.355	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Tháp	100
Sacombank-Chi nhánh Đồng Tháp-Phòng giao dịch Tân Hồng	191A đường Nguyễn Huệ, Khóm 2, Thị trấn Sa Rài, Huyện Tân Hồng, Tỉnh Đồng Tháp	10.8741128	105.459359599999	(0277) 3621 118	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Tháp	100
Sacombank-Chi nhánh Đồng Tháp-Phòng giao dịch Tháp Mười	82-84-86 đường Hùng Vương, Thị trấn Mỹ An, Huyện Tháp Mười, Tỉnh Đồng Tháp	10.5204337	105.837026299999	(0277). 3 941 676	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Tháp	100
Sacombank-Chi nhánh Long Khánh-Phòng giao dịch Cẩm Mỹ	Ấp 8, Xã Xuân Tây, Huyện Cẩm Mỹ, Tỉnh Đồng Nai	10.8256547	107.334571999999	(0251) 3646 159	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Nai	100
Sacombank-Chi nhánh Long Khánh-Phòng giao dịch Gia Kiệm	Quốc lộ 20, Ấp Gia Yên, xã Gia Tân 3, Huyện Thống Nhất, Tỉnh Đồng Nai	11.0305734	107.1748843	(0251) 3778 487	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Nai	100
Sacombank-Chi nhánh Long Khánh-Phòng giao dịch Phương Lâm	Số 1668 Tổ 1, Ấp Ngọc Lâm, Xã Phú Thanh, Huyện Tân Phú, Tỉnh Đồng Nai	11.2680056	107.4326849	(0251) 3665 455	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Nai	100
Sacombank-Chi nhánh Đồng Nai-Phòng giao dịch Vĩnh Cửu	Tổ 7A, Khu phố 8, Thị trấn Vĩnh An, Huyện Vĩnh Cửu, Tỉnh Đồng Nai	11.088351	107.033865999999	(0251) 3961 323	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Nai	100
Sacombank-Chi nhánh Long Khánh-Phòng giao dịch Xuân Lộc	Số 122 đường Hùng Vương, Khu phố 8, Thị trấn Gia Ray, Huyện Xuân Lộc, Tỉnh Đồng Nai	10.9245211	107.401713799999	(0251) 3743 139	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Nai	100
Sacombank-Chi nhánh Đồng Nai	228 Khu phố 3, đường 30/4, Phường Thanh Bình, Thành phố Biên Hòa, Tỉnh Đồng Nai	10.949329	106.819440699999	(0251) 3946 067	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Nai	100
Sacombank-Chi nhánh Đồng Nai-Phòng giao dịch Hố Nai	333 & 335 Xa lộ Hà Nội, Khu phố 5B, Phường Tân Biên, Thành phố Biên Hòa, Tỉnh Đồng Nai	10.8770877	107.544597999999	(0251) 3884 149	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Nai	100
Sacombank-Chi nhánh Đồng Nai-Phòng giao dịch Biên Hòa	787-789 Phạm Văn Thuận, Khu phố 5, Phường Tam Hiệp, Thành phố Biên Hòa, Tỉnh Đồng Nai	10.9493393	106.8549583	(0251) 3913 518	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Nai	100
Sacombank-Chi nhánh Đồng Nai-Phòng giao dịch Tân Phong	Số 93/81/6 Khu phố 8, Phường Tân Phong, Thành phố Biên Hòa, Tỉnh Đồng Nai	10.9812534	106.841046699999	(0251) 2800 096	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Nai	100
Sacombank-Chi nhánh Đồng Nai-Phòng giao dịch Long Bình Tân	423 đường Quốc lộ 51, Khu phố 1, Phường Long Bình Tân, Thành phố Biên Hòa, Tỉnh Đồng Nai	10.9012444	106.852666099999	(0251) 8826 600	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Nai	100
Sacombank-Chi nhánh Long Khánh	259 Hùng Vương, Khu phố 5, Phường Xuân Hòa, Thành phố Long Khánh, Tỉnh Đồng Nai	10.9296202	107.2428792	(0251) 3946 067	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Nai	100
Sacombank-Chi nhánh Đồng Nai-Phòng giao dịch Nhơn Trạch	112A Ấp 3, Xã Hiệp Phước, Huyện Nhơn Trạch, Tỉnh Đồng Nai	10.7004968	106.925116399999	(0251) 3540 006	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Nai	100
Sacombank-Chi nhánh Đồng Nai-Phòng giao dịch Long Thành	Tổ 2, Khu Phước Hải, Thị trấn Long Thành, Huyện Long Thành, Tỉnh Đồng Nai	10.7782801	106.9447146	(0251) 3501 976 (77)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Nai	100
